Subject,Trial,Category,Image,Valence,Arousal,IMidx
19,60,2,flower017.png,7,3,60
19,62,1,face019.png,5,4,42
19,64,3,snake002.png,1,7,65
19,66,3,snake013.png,1,9,76
19,67,3,snake006.png,1,9,69
19,69,3,snake012.png,1,6,75
19,70,1,face004.png,3,7,10
19,71,1,face015.png,1,3,38
19,73,1,face017.png,4,3,40
19,75,3,snake014.png,1,9,77
19,78,3,snake016.png,1,9,79
19,79,3,snake004.png,1,5,67
19,81,2,flower001.png,9,6,44
19,82,1,face005.png,4,3,11
19,83,1,face013.png,5,3,33
20,1,2,flower015.png,7,8,58
20,2,2,flower016.png,8,7,59
20,3,1,face013.png,2,8,33
20,4,1,face011.png,1,9,29
20,5,3,snake018.png,3,6,81
20,6,1,face018.png,2,7,41
20,7,3,snake003.png,3,6,66
20,8,3,snake011.png,3,6,74
20,9,1,face005.png,2,8,11
20,10,2,flower011.png,7,6,54
20,11,3,snake001.png,3,6,64
20,13,1,face007.png,1,9,14
20,14,2,flower003.png,6,5,46
20,15,2,flower020.png,8,7,63
20,16,3,snake010.png,2,6,73
20,17,1,face004.png,3,8,10
20,18,1,face016.png,1,9,39
20,19,2,flower018.png,6,7,61
20,20,3,snake016.png,4,5,79
20,21,3,snake015.png,4,5,78
20,22,2,flower005.png,6,6,48
20,24,3,snake002.png,2,7,65
20,27,2,flower006.png,6,4,49
20,28,3,snake009.png,4,6,72
20,29,3,snake008.png,3,7,71
20,32,1,face019.png,3,6,42
20,34,2,flower004.png,5,6,47
20,35,3,snake014.png,4,4,77
20,36,2,flower010.png,5,5,53
20,38,1,face006.png,3,7,12
20,39,1,face017.png,3,7,40
20,41,3,snake004.png,3,6,67
20,42,3,snake017.png,3,4,80
20,43,1,face009.png,2,7,18
20,45,1,face012.png,3,7,32
20,46,3,snake005.png,5,7,68
20,47,1,face002.png,4,6,5
20,48,1,face015.png,4,6,38
20,49,1,face001.png,2,8,3
20,51,2,flower013.png,5,3,56
20,54,2,flower001.png,6,6,44
20,55,3,snake020.png,4,6,83
20,57,3,snake007.png,5,5,70
20,58,3,snake013.png,3,7,76
20,60,2,flower002.png,5,2,45
20,61,2,flower019.png,6,7,62
20,62,1,face010.png,4,2,27
20,64,2,flower008.png,5,4,51
20,66,3,snake012.png,4,5,75
20,68,2,flower009.png,5,3,52
20,69,3,snake019.png,4,4,82
20,71,2,flower017.png,5,3,60
20,73,2,flower012.png,6,4,55
20,74,1,face020.png,3,8,43
20,75,1,face003.png,2,9,9
20,76,2,flower007.png,7,7,50
20,77,1,face014.png,3,7,37
20,78,2,flower014.png,5,2,57
20,82,3,snake006.png,5,5,69
20,83,1,face008.png,4,8,17
21,2,3,snake014.png,1,9,77
21,3,3,snake006.png,1,9,69
21,4,1,face016.png,1,7,39
21,5,3,snake005.png,1,9,68
21,6,2,flower005.png,9,8,48
21,8,1,face006.png,1,8,12
21,10,3,snake003.png,1,9,66
21,12,1,face008.png,2,7,17
21,13,2,flower006.png,9,8,49
21,14,1,face002.png,3,6,5
21,15,1,face007.png,2,7,14
21,16,2,flower011.png,9,7,54
21,17,3,snake012.png,1,9,75
21,18,3,snake011.png,1,9,74
21,19,1,face011.png,1,7,29
21,20,2,flower002.png,8,7,45
21,21,2,flower001.png,9,9,44
21,24,3,snake016.png,1,9,79
21,26,3,snake007.png,1,9,70
21,27,3,snake013.png,1,9,76
21,28,2,flower015.png,8,5,58
21,30,1,face009.png,1,6,18
21,31,1,face001.png,1,8,3
21,32,2,flower007.png,9,9,50
21,33,2,flower003.png,8,6,46
21,35,3,snake010.png,1,9,73
21,37,1,face003.png,2,9,9
21,38,1,face019.png,2,9,42
21,40,2,flower008.png,8,7,51
21,42,1,face015.png,2,9,38
21,44,2,flower013.png,7,7,56
21,45,2,flower019.png,9,7,62
21,46,1,face014.png,2,8,37
21,47,2,flower016.png,9,8,59
21,48,2,flower017.png,9,9,60
21,49,2,flower004.png,8,8,47
21,50,3,snake004.png,1,9,67
21,51,2,flower020.png,9,9,63
21,54,3,snake009.png,1,9,72
21,55,2,flower018.png,7,6,61
21,56,3,snake001.png,1,9,64
21,59,2,flower009.png,6,7,52
21,61,1,face013.png,3,3,33
21,63,3,snake018.png,1,9,81
21,64,1,face005.png,4,8,11
21,65,1,face004.png,2,9,10
21,67,1,face010.png,2,8,27
21,68,3,snake008.png,1,9,71
21,70,3,snake017.png,1,9,80
21,71,2,flower014.png,7,9,57
21,72,1,face020.png,1,9,43
21,73,1,face018.png,2,9,41
21,75,1,face017.png,2,8,40
21,76,2,flower010.png,7,6,53
21,77,3,snake002.png,1,9,65
21,79,2,flower012.png,9,9,55
21,80,3,snake015.png,1,9,78
21,81,3,snake019.png,1,9,82
21,82,3,snake020.png,1,9,83
21,83,1,face012.png,1,8,32
22,1,2,flower015.png,9,9,58
22,2,3,snake008.png,1,1,71
22,3,1,face003.png,2,3,9
22,5,2,flower020.png,5,5,63
22,7,3,snake017.png,1,3,80
22,8,1,face006.png,1,9,12
22,10,2,flower012.png,9,7,55
22,11,2,flower011.png,7,6,54
22,13,1,face010.png,1,7,27
22,14,2,flower009.png,9,9,52
22,15,1,face005.png,1,5,11
22,16,3,snake002.png,1,5,65
22,18,1,face004.png,1,9,10
22,19,1,face019.png,4,9,42
22,21,3,snake001.png,1,9,64
22,22,1,face001.png,1,7,3
22,24,1,face013.png,1,9,33
22,25,2,flower003.png,5,5,46
22,26,2,flower005.png,9,9,48
22,27,2,flower007.png,6,7,50
22,28,2,flower001.png,5,7,44
22,29,1,face009.png,1,9,18
22,31,1,face007.png,3,7,14
22,33,1,face014.png,1,9,37
22,35,2,flower018.png,7,7,61
22,37,3,snake018.png,1,9,81
22,39,3,snake007.png,1,7,70
22,40,3,snake012.png,1,6,75
22,41,3,snake013.png,1,7,76
22,42,1,face008.png,1,8,17
22,44,1,face018.png,1,8,41
22,45,3,snake003.png,1,6,66
22,47,2,flower019.png,7,8,62
22,48,3,snake009.png,1,4,72
22,49,3,snake004.png,1,6,67
22,50,1,face016.png,1,8,39
22,51,1,face020.png,1,7,43
22,52,1,face011.png,1,8,29
22,53,2,flower017.png,7,7,60
22,54,2,flower002.png,6,7,45
22,55,2,flower016.png,6,7,59
22,56,2,flower013.png,6,7,56
22,57,1,face015.png,1,7,38
22,58,3,snake014.png,1,9,77
22,60,1,face002.png,4,6,5
22,63,3,snake015.png,1,9,78
22,64,3,snake020.png,1,9,83
22,65,3,snake016.png,1,8,79
22,66,3,snake010.png,1,7,73
22,67,3,snake019.png,1,7,82
22,69,2,flower010.png,4,5,53
22,70,3,snake005.png,3,8,68
22,72,2,flower008.png,7,8,51
22,73,2,flower004.png,9,9,47
22,75,3,snake006.png,1,9,69
22,76,3,snake011.png,2,8,74
22,78,2,flower006.png,8,8,49
22,80,1,face017.png,5,5,40
22,82,2,flower014.png,7,7,57
22,83,1,face012.png,1,9,32
23,1,2,flower003.png,7,3,46
23,2,3,snake010.png,1,9,73
23,3,1,face005.png,2,6,11
23,4,1,face016.png,2,8,39
23,5,2,flower014.png,6,3,57
23,6,2,flower015.png,4,4,58
23,8,3,snake008.png,1,9,71
23,10,3,snake019.png,1,9,82
23,11,2,flower005.png,6,1,48
23,12,2,flower018.png,8,4,61
23,13,1,face007.png,3,7,14
23,14,2,flower007.png,7,3,50
23,15,1,face020.png,4,3,43
23,16,1,face017.png,2,7,40
23,17,3,snake004.png,1,9,67
23,23,3,snake002.png,1,9,65
23,28,2,flower002.png,7,7,45
23,29,3,snake015.png,1,9,78
23,30,1,face014.png,3,3,37
23,31,3,snake003.png,4,7,66
23,33,2,flower020.png,3,5,63
23,34,2,flower010.png,6,3,53
23,35,3,snake013.png,1,9,76
23,36,1,face003.png,1,6,9
23,38,1,face012.png,2,5,32
23,39,1,face006.png,3,1,12
23,40,1,face019.png,5,1,42
23,42,1,face004.png,3,2,10
23,43,1,face015.png,4,4,38
23,44,1,face001.png,3,2,3
23,45,2,flower006.png,4,1,49
23,47,1,face009.png,3,3,18
23,48,2,flower009.png,6,1,52
23,49,1,face002.png,5,1,5
23,50,3,snake011.png,1,9,74
23,51,3,snake014.png,1,9,77
23,52,3,snake009.png,1,9,72
23,56,2,flower004.png,5,1,47
23,57,1,face013.png,5,1,33
23,58,3,snake020.png,1,9,83
23,59,3,snake007.png,1,9,70
23,60,2,flower008.png,9,9,51
23,63,2,flower013.png,9,9,56
23,64,2,flower017.png,8,8,60
23,65,3,snake018.png,1,9,81
23,66,3,snake016.png,1,9,79
23,67,2,flower001.png,9,9,44
23,68,2,flower019.png,6,3,62
23,69,3,snake006.png,1,9,69
23,70,1,face008.png,5,1,17
23,72,1,face010.png,3,3,27
23,74,2,flower016.png,4,2,59
23,75,2,flower012.png,9,9,55
23,76,3,snake012.png,1,9,75
23,77,3,snake005.png,3,7,68
23,78,3,snake017.png,1,9,80
23,79,2,flower011.png,4,1,54
23,80,1,face011.png,3,6,29
23,81,3,snake001.png,1,9,64
23,83,1,face018.png,3,6,41
24,1,1,face016.png,1,8,39
24,3,1,face010.png,4,6,27
24,4,3,snake005.png,2,3,68
24,5,2,flower004.png,5,1,47
24,7,2,flower019.png,5,1,62
24,8,3,snake013.png,3,3,76
24,9,1,face004.png,3,6,10
24,11,1,face015.png,2,7,38
24,12,2,flower011.png,6,3,54
24,15,1,face009.png,2,8,18
24,16,3,snake012.png,3,8,75
24,17,1,face003.png,1,8,9
24,18,2,flower001.png,6,2,44
24,19,2,flower014.png,6,2,57
24,20,1,face005.png,3,6,11
24,23,2,flower009.png,5,1,52
24,24,3,snake016.png,3,6,79
24,26,1,face007.png,3,7,14
24,27,3,snake007.png,2,7,70
24,28,1,face019.png,1,7,42
24,29,1,face011.png,1,8,29
24,30,1,face014.png,2,7,37
24,33,3,snake020.png,1,8,83
24,35,2,flower020.png,7,4,63
24,36,1,face002.png,4,6,5
24,37,3,snake010.png,2,5,73
24,38,3,snake017.png,4,6,80
24,39,3,snake014.png,3,6,77
24,40,1,face006.png,2,7,12
24,41,2,flower006.png,5,1,49
24,42,3,snake004.png,2,7,67
24,43,1,face017.png,1,8,40
24,44,2,flower017.png,7,6,60
24,45,2,flower013.png,5,1,56
24,49,3,snake011.png,3,6,74
24,50,3,snake002.png,3,6,65
24,52,3,snake018.png,1,8,81
24,53,1,face020.png,1,8,43
24,54,2,flower003.png,3,3,46
24,55,2,flower015.png,6,6,58
24,56,1,face008.png,2,8,17
24,58,2,flower008.png,6,3,51
24,61,3,snake019.png,2,7,82
24,62,3,snake006.png,4,4,69
24,63,1,face012.png,1,7,32
24,64,2,flower016.png,6,4,59
24,66,2,flower002.png,6,3,45
24,68,3,snake003.png,6,3,66
24,70,1,face018.png,2,8,41
24,71,2,flower012.png,7,7,55
24,72,2,flower007.png,8,7,50
24,73,2,flower010.png,5,1,53
24,74,3,snake001.png,2,7,64
24,77,3,snake008.png,4,3,71
24,78,2,flower005.png,5,2,48
24,79,3,snake015.png,2,8,78
24,80,3,snake009.png,2,6,72
24,81,1,face001.png,2,7,3
24,82,1,face013.png,2,7,33
24,83,2,flower018.png,5,1,61
25,1,2,flower020.png,8,9,63
25,2,2,flower016.png,7,6,59
25,3,3,snake017.png,3,7,80
25,5,1,face012.png,4,5,32
25,6,1,face018.png,5,4,41
25,7,2,flower005.png,7,4,48
25,9,1,face011.png,5,4,29
25,10,3,snake019.png,2,8,82
25,12,1,face015.png,4,4,38
25,13,1,face002.png,4,6,5
25,15,1,face001.png,4,5,3
25,16,1,face004.png,5,4,10
25,17,2,flower013.png,6,3,56
25,20,1,face009.png,3,6,18
25,21,3,snake015.png,3,6,78
25,24,3,snake006.png,3,6,69
25,25,3,snake013.png,2,7,76
25,26,3,snake012.png,2,8,75
25,27,2,flower004.png,8,7,47
25,28,2,flower011.png,8,8,54
25,30,2,flower010.png,6,4,53
25,31,3,snake018.png,2,8,81
25,33,1,face020.png,3,8,43
25,34,2,flower012.png,8,7,55
25,35,3,snake005.png,3,5,68
25,36,2,flower018.png,7,5,61
25,39,2,flower008.png,7,5,51
25,40,1,face008.png,5,5,17
25,41,2,flower014.png,7,4,57
25,42,1,face006.png,3,7,12
25,43,1,face014.png,4,6,37
25,44,2,flower003.png,5,3,46
25,46,2,flower001.png,7,4,44
25,47,2,flower002.png,6,5,45
25,49,3,snake010.png,2,8,73
25,50,1,face017.png,5,6,40
25,51,1,face016.png,2,8,39
25,52,3,snake014.png,1,9,77
25,53,1,face010.png,4,7,27
25,57,3,snake001.png,1,9,64
25,58,1,face013.png,4,7,33
25,59,3,snake004.png,1,9,67
25,60,1,face019.png,3,7,42
25,61,2,flower017.png,6,3,60
25,62,1,face005.png,4,6,11
25,64,1,face003.png,3,7,9
25,66,2,flower015.png,8,7,58
25,67,2,flower019.png,7,4,62
25,68,3,snake008.png,2,8,71
25,69,3,snake016.png,1,9,79
25,70,1,face007.png,3,5,14
25,73,3,snake011.png,3,8,74
25,74,3,snake003.png,1,9,66
25,75,3,snake020.png,1,9,83
25,76,2,flower009.png,5,5,52
25,77,2,flower007.png,6,5,50
25,78,3,snake002.png,2,9,65
25,80,3,snake007.png,2,7,70
25,81,3,snake009.png,1,9,72
25,82,2,flower006.png,8,7,49
26,1,1,face008.png,3,9,17
26,2,2,flower013.png,8,5,56
26,3,3,snake020.png,2,7,83
26,4,2,flower010.png,9,4,53
26,5,2,flower015.png,7,8,58
26,7,2,flower011.png,7,6,54
26,8,2,flower020.png,7,6,63
26,9,3,snake010.png,3,3,73
26,11,1,face014.png,2,9,37
26,13,2,flower007.png,8,8,50
26,14,1,face012.png,1,9,32
26,15,3,snake002.png,3,8,65
26,16,2,flower008.png,7,6,51
26,17,1,face010.png,1,8,27
26,18,1,face017.png,1,9,40
26,19,1,face007.png,1,9,14
26,21,1,face005.png,1,7,11
26,23,2,flower002.png,7,8,45
26,24,2,flower003.png,7,7,46
26,26,3,snake014.png,3,7,77
26,27,3,snake011.png,3,1,74
26,29,3,snake005.png,1,8,68
26,30,2,flower019.png,8,8,62
26,31,1,face018.png,1,9,41
26,32,2,flower004.png,8,6,47
26,33,1,face020.png,1,9,43
26,35,1,face002.png,1,9,5
26,38,1,face009.png,1,9,18
26,39,1,face015.png,1,9,38
26,41,2,flower016.png,8,7,59
26,42,2,flower001.png,8,8,44
26,44,1,face004.png,1,8,10
26,45,3,snake003.png,3,8,66
26,46,3,snake013.png,1,8,76
26,47,1,face003.png,1,9,9
26,48,2,flower006.png,8,8,49
26,49,2,flower009.png,7,7,52
26,50,3,snake007.png,1,7,70
26,52,1,face013.png,1,9,33
26,53,1,face019.png,1,9,42
26,56,3,snake019.png,3,8,82
26,57,3,snake015.png,1,1,78
26,58,1,face006.png,1,9,12
26,59,3,snake009.png,1,8,72
26,61,1,face011.png,1,9,29
26,62,3,snake018.png,3,8,81
26,64,3,snake006.png,1,9,69
26,65,3,snake017.png,1,9,80
26,66,3,snake012.png,1,9,75
26,67,2,flower005.png,8,8,48
26,68,2,flower012.png,9,9,55
26,69,2,flower014.png,8,8,57
26,70,3,snake004.png,1,9,67
26,73,3,snake008.png,1,9,71
26,74,2,flower018.png,9,9,61
26,76,3,snake001.png,3,7,64
26,77,2,flower017.png,8,7,60
26,79,1,face001.png,1,9,3
26,81,3,snake016.png,3,7,79
26,83,1,face016.png,1,9,39
27,1,1,face008.png,2,8,17
27,2,1,face011.png,2,9,29
27,5,2,flower016.png,8,7,59
27,7,1,face003.png,1,9,9
27,8,3,snake007.png,1,9,70
27,9,1,face010.png,2,8,27
27,10,2,flower015.png,8,9,58
27,11,2,flower014.png,8,9,57
27,12,2,flower012.png,9,9,55
27,13,1,face016.png,1,9,39
27,14,2,flower011.png,8,9,54
27,15,1,face002.png,2,7,5
27,16,3,snake009.png,1,9,72
27,17,2,flower002.png,8,9,45
27,18,1,face019.png,2,8,42
27,19,2,flower020.png,7,8,63
27,20,1,face004.png,2,8,10
27,21,3,snake015.png,1,1,78
27,22,2,flower004.png,8,9,47
27,23,1,face013.png,2,8,33
27,27,2,flower003.png,8,9,46
27,28,2,flower005.png,8,9,48
27,29,3,snake013.png,2,8,76
27,30,1,face007.png,2,9,14
27,32,3,snake001.png,2,7,64
27,34,2,flower001.png,8,6,44
27,35,3,snake010.png,1,9,73
27,36,3,snake002.png,1,9,65
27,38,3,snake017.png,1,8,80
27,39,1,face017.png,2,8,40
27,40,2,flower008.png,8,9,51
27,41,3,snake016.png,2,9,79
27,43,2,flower006.png,8,9,49
27,46,2,flower019.png,8,9,62
27,47,1,face005.png,2,9,11
27,49,2,flower007.png,8,9,50
27,53,3,snake019.png,1,9,82
27,54,3,snake008.png,2,9,71
27,55,3,snake014.png,2,9,77
27,56,2,flower010.png,8,9,53
27,57,1,face014.png,2,9,37
27,58,1,face001.png,8,9,3
27,60,2,flower018.png,9,9,61
27,61,1,face012.png,1,9,32
27,62,3,snake004.png,2,9,67
27,63,3,snake020.png,2,9,83
27,65,3,snake006.png,1,8,69
27,66,3,snake011.png,1,8,74
27,67,3,snake012.png,1,8,75
27,68,3,snake005.png,1,8,68
27,72,3,snake003.png,1,8,66
27,73,1,face006.png,1,9,12
27,75,2,flower017.png,8,8,60
27,76,1,face018.png,1,8,41
27,77,3,snake018.png,1,8,81
27,78,1,face020.png,1,9,43
27,79,2,flower009.png,8,8,52
27,80,1,face009.png,1,9,18
27,81,1,face015.png,1,9,38
27,82,2,flower013.png,8,9,56
28,1,1,face020.png,3,9,43
28,2,1,face016.png,2,9,39
28,3,2,flower013.png,7,5,56
28,4,2,flower016.png,8,6,59
28,6,2,flower003.png,6,5,46
28,8,1,face001.png,2,8,3
28,11,3,snake002.png,2,8,65
28,13,1,face013.png,3,8,33
28,14,2,flower019.png,7,6,62
28,15,1,face002.png,3,5,5
28,16,1,face018.png,3,6,41
28,17,3,snake014.png,2,7,77
28,18,3,snake010.png,2,7,73
28,19,1,face004.png,3,7,10
28,20,1,face012.png,3,7,32
28,22,3,snake011.png,2,8,74
28,23,1,face011.png,2,7,29
28,24,1,face007.png,2,8,14
28,25,2,flower020.png,8,8,63
28,26,2,flower005.png,8,8,48
28,27,2,flower004.png,7,7,47
28,28,2,flower011.png,7,7,54
28,29,1,face010.png,3,6,27
28,31,1,face003.png,1,8,9
28,32,2,flower015.png,7,7,58
28,33,3,snake001.png,2,7,64
28,34,2,flower007.png,5,5,50
28,35,3,snake008.png,3,6,71
28,36,2,flower009.png,5,6,52
28,38,3,snake006.png,3,6,69
28,39,3,snake005.png,2,9,68
28,41,2,flower017.png,6,6,60
28,42,2,flower018.png,7,7,61
28,44,3,snake016.png,2,8,79
28,47,2,flower006.png,7,7,49
28,50,3,snake015.png,2,7,78
28,51,3,snake012.png,2,7,75
28,52,1,face017.png,3,7,40
28,53,1,face014.png,3,7,37
28,54,2,flower012.png,7,7,55
28,55,2,flower008.png,6,7,51
28,56,3,snake013.png,2,7,76
28,57,3,snake017.png,2,7,80
28,59,1,face009.png,2,7,18
28,61,2,flower001.png,6,6,44
28,63,2,flower002.png,6,6,45
28,64,1,face019.png,2,8,42
28,65,3,snake007.png,2,7,70
28,66,1,face008.png,3,6,17
28,68,3,snake020.png,2,8,83
28,70,3,snake019.png,2,7,82
28,72,3,snake009.png,2,6,72
28,73,3,snake018.png,2,6,81
28,75,3,snake004.png,2,7,67
28,76,2,flower014.png,6,6,57
28,77,1,face006.png,3,7,12
28,78,3,snake003.png,2,6,66
28,79,1,face005.png,3,5,11
28,82,2,flower010.png,6,7,53
28,83,1,face015.png,2,7,38